S_No,index,Time,Date,Date2,season,yr,mnth,day,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total,https://archive.ics.uci.edu/ml/datasets/bike+sharing+dataset
13173,13048,2/7/2012 20:00,2/7/2012,549,3,1,7,2,20,0,1,1,1,0.78,0.697,0.43,0.1343,38,357,395,
13174,13049,2/7/2012 21:00,2/7/2012,549,3,1,7,2,21,0,1,1,1,0.76,0.6818,0.45,0.1343,17,241,258,
13175,13050,2/7/2012 22:00,2/7/2012,549,3,1,7,2,22,0,1,1,1,0.74,0.6667,0.51,0.1642,19,169,188,
13176,13051,2/7/2012 23:00,2/7/2012,549,3,1,7,2,23,0,1,1,1,0.74,0.6667,0.51,0.1045,12,90,102,
13177,13052,3/7/2012 0:00,3/7/2012,550,3,1,7,3,0,0,2,1,1,0.72,0.6667,0.54,0,9,44,53,
13178,13053,3/7/2012 1:00,3/7/2012,550,3,1,7,3,1,0,2,1,1,0.72,0.6667,0.58,0,5,9,14,
13179,13054,3/7/2012 2:00,3/7/2012,550,3,1,7,3,2,0,2,1,1,0.72,0.6667,0.58,0,2,8,10,
13180,13055,3/7/2012 3:00,3/7/2012,550,3,1,7,3,3,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2,2,
13181,13056,3/7/2012 4:00,3/7/2012,550,3,1,7,3,4,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6,
13182,13057,3/7/2012 5:00,3/7/2012,550,3,1,7,3,5,0,2,1,1,0.7,0.6515,0.61,0,2,33,35,
13183,13058,3/7/2012 6:00,3/7/2012,550,3,1,7,3,6,0,2,1,1,0.7,0.6515,0.65,0.1343,5,149,154,
13184,13059,3/7/2012 7:00,3/7/2012,550,3,1,7,3,7,0,2,1,1,0.74,0.6818,0.58,0,21,462,483,
13185,13060,3/7/2012 8:00,3/7/2012,550,3,1,7,3,8,0,2,1,1,0.74,0.6818,0.62,0.0896,42,604,646,
13186,13061,3/7/2012 9:00,3/7/2012,550,3,1,7,3,9,0,2,1,1,0.8,0.7424,0.49,0.1642,46,226,272,
13187,13062,3/7/2012 10:00,3/7/2012,550,3,1,7,3,10,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209,
13188,13063,3/7/2012 11:00,3/7/2012,550,3,1,7,3,11,0,2,1,1,0.86,0.7576,0.34,0.194,66,151,217,
13189,13064,3/7/2012 12:00,3/7/2012,550,3,1,7,3,12,0,2,1,1,0.88,0.7576,0.28,0.194,74,198,272,
13190,13065,3/7/2012 13:00,3/7/2012,550,3,1,7,3,13,0,2,1,1,0.9,0.7727,0.25,0.1343,80,203,283,
13191,13066,3/7/2012 14:00,3/7/2012,550,3,1,7,3,14,0,2,1,1,0.9,0.7727,0.25,0.194,69,241,310,
13192,13067,3/7/2012 15:00,3/7/2012,550,3,1,7,3,15,0,2,1,2,0.9,0.7727,0.24,0,71,330,401,
13193,13068,3/7/2012 16:00,3/7/2012,550,3,1,7,3,16,0,2,1,2,0.9,0.7727,0.24,0.194,90,437,527,
13194,13069,3/7/2012 17:00,3/7/2012,550,3,1,7,3,17,0,2,1,2,0.86,0.7424,0.3,0.1642,102,620,722,
13195,13070,3/7/2012 18:00,3/7/2012,550,3,1,7,3,18,0,2,1,2,0.86,0.7424,0.3,0,85,542,627,
13196,13071,3/7/2012 19:00,3/7/2012,550,3,1,7,3,19,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497,
13197,13072,3/7/2012 20:00,3/7/2012,550,3,1,7,3,20,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376,
13198,13073,3/7/2012 21:00,3/7/2012,550,3,1,7,3,21,0,2,1,2,0.7,0.6515,0.7,0.2836,36,160,196,
13199,13074,3/7/2012 22:00,3/7/2012,550,3,1,7,3,22,0,2,1,1,0.68,0.6364,0.79,0.194,26,151,177,
13200,13075,3/7/2012 23:00,3/7/2012,550,3,1,7,3,23,0,2,1,1,0.66,0.6061,0.83,0,19,152,171,
13201,13076,4/7/2012 0:00,4/7/2012,551,3,1,7,4,0,1,3,0,1,0.68,0.6364,0.79,0.0896,19,140,159,
13202,13077,4/7/2012 1:00,4/7/2012,551,3,1,7,4,1,1,3,0,1,0.68,0.6364,0.74,0,27,96,123,
13203,13078,4/7/2012 2:00,4/7/2012,551,3,1,7,4,2,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93,
13204,13079,4/7/2012 3:00,4/7/2012,551,3,1,7,4,3,1,3,0,1,0.68,0.6364,0.74,0.194,9,23,32,
13205,13080,4/7/2012 4:00,4/7/2012,551,3,1,7,4,4,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16,
13206,13081,4/7/2012 5:00,4/7/2012,551,3,1,7,4,5,1,3,0,1,0.66,0.6212,0.69,0,5,14,19,
13207,13082,4/7/2012 6:00,4/7/2012,551,3,1,7,4,6,1,3,0,1,0.66,0.6212,0.69,0,9,23,32,
13208,13083,4/7/2012 7:00,4/7/2012,551,3,1,7,4,7,1,3,0,1,0.68,0.6364,0.65,0,10,62,72,
13209,13084,4/7/2012 8:00,4/7/2012,551,3,1,7,4,8,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153,
13210,13085,4/7/2012 9:00,4/7/2012,551,3,1,7,4,9,1,3,0,1,0.76,0.697,0.52,0,90,203,293,
13211,13086,4/7/2012 10:00,4/7/2012,551,3,1,7,4,10,1,3,0,1,0.8,0.7273,0.46,0,143,304,447,
13212,13087,4/7/2012 11:00,4/7/2012,551,3,1,7,4,11,1,3,0,1,0.82,0.7576,0.46,0.1343,164,321,485,
13213,13088,4/7/2012 12:00,4/7/2012,551,3,1,7,4,12,1,3,0,1,0.86,0.7879,0.41,0.2239,164,330,494,
13214,13089,4/7/2012 13:00,4/7/2012,551,3,1,7,4,13,1,3,0,1,0.9,0.8182,0.35,0,177,322,499,
13215,13090,4/7/2012 14:00,4/7/2012,551,3,1,7,4,14,1,3,0,1,0.9,0.8182,0.37,0.1642,190,357,547,
13216,13091,4/7/2012 15:00,4/7/2012,551,3,1,7,4,15,1,3,0,1,0.92,0.8485,0.35,0.2985,155,299,454,
13217,13092,4/7/2012 16:00,4/7/2012,551,3,1,7,4,16,1,3,0,1,0.92,0.8485,0.35,0.2537,163,226,389,
13218,13093,4/7/2012 17:00,4/7/2012,551,3,1,7,4,17,1,3,0,1,0.92,0.8485,0.35,0.2985,161,253,414,
13219,13094,4/7/2012 18:00,4/7/2012,551,3,1,7,4,18,1,3,0,1,0.9,0.8485,0.42,0.194,159,271,430,
13220,13095,4/7/2012 19:00,4/7/2012,551,3,1,7,4,19,1,3,0,1,0.86,0.803,0.47,0.2239,177,255,432,
13221,13096,4/7/2012 20:00,4/7/2012,551,3,1,7,4,20,1,3,0,1,0.86,0.803,0.47,0.2239,237,314,551,
13222,13097,4/7/2012 21:00,4/7/2012,551,3,1,7,4,21,1,3,0,1,0.84,0.803,0.53,0.1343,222,362,584,
13223,13098,4/7/2012 22:00,4/7/2012,551,3,1,7,4,22,1,3,0,1,0.82,0.7879,0.56,0.2239,175,327,502,
13224,13099,4/7/2012 23:00,4/7/2012,551,3,1,7,4,23,1,3,0,2,0.78,0.697,0.43,0.0896,31,152,183,
13225,13100,5/7/2012 0:00,5/7/2012,552,3,1,7,5,0,0,4,1,1,0.74,0.6667,0.51,0.1045,17,71,88,
13226,13101,5/7/2012 1:00,5/7/2012,552,3,1,7,5,1,0,4,1,1,0.74,0.6667,0.51,0.2836,6,24,30,
13227,13102,5/7/2012 2:00,5/7/2012,552,3,1,7,5,2,0,4,1,1,0.74,0.6667,0.51,0,4,14,18,
13228,13103,5/7/2012 3:00,5/7/2012,552,3,1,7,5,3,0,4,1,1,0.72,0.6667,0.54,0.194,2,5,7,
13229,13104,5/7/2012 4:00,5/7/2012,552,3,1,7,5,4,0,4,1,1,0.72,0.6667,0.58,0,0,7,7,
13230,13105,5/7/2012 5:00,5/7/2012,552,3,1,7,5,5,0,4,1,1,0.72,0.6818,0.62,0,1,28,29,
13231,13106,5/7/2012 6:00,5/7/2012,552,3,1,7,5,6,0,4,1,1,0.72,0.6667,0.58,0,3,130,133,
13232,13107,5/7/2012 7:00,5/7/2012,552,3,1,7,5,7,0,4,1,1,0.76,0.697,0.55,0,27,316,343,
13233,13108,5/7/2012 8:00,5/7/2012,552,3,1,7,5,8,0,4,1,1,0.8,0.7424,0.49,0.1343,36,514,550,
13234,13109,5/7/2012 9:00,5/7/2012,552,3,1,7,5,9,0,4,1,1,0.84,0.7879,0.49,0.2985,47,246,293,
13235,13110,5/7/2012 10:00,5/7/2012,552,3,1,7,5,10,0,4,1,1,0.86,0.7879,0.44,0.3582,69,117,186,
13236,13111,5/7/2012 11:00,5/7/2012,552,3,1,7,5,11,0,4,1,1,0.9,0.8182,0.35,0.2985,107,137,244,
13237,13112,5/7/2012 12:00,5/7/2012,552,3,1,7,5,12,0,4,1,1,0.9,0.8182,0.35,0.3582,88,188,276,
13238,13113,5/7/2012 13:00,5/7/2012,552,3,1,7,5,13,0,4,1,1,0.92,0.8333,0.33,0.2239,129,181,310,
13239,13114,5/7/2012 14:00,5/7/2012,552,3,1,7,5,14,0,4,1,1,0.92,0.8333,0.33,0.3284,87,154,241,
13240,13115,5/7/2012 15:00,5/7/2012,552,3,1,7,5,15,0,4,1,1,0.92,0.8333,0.33,0.3582,71,183,254,
13241,13116,5/7/2012 16:00,5/7/2012,552,3,1,7,5,16,0,4,1,1,0.92,0.8333,0.33,0.2537,109,324,433,
13242,13117,5/7/2012 17:00,5/7/2012,552,3,1,7,5,17,0,4,1,1,0.92,0.8485,0.35,0.1642,114,575,689,
13243,13118,5/7/2012 18:00,5/7/2012,552,3,1,7,5,18,0,4,1,2,0.9,0.8333,0.39,0.3284,96,511,607,
13244,13119,5/7/2012 19:00,5/7/2012,552,3,1,7,5,19,0,4,1,2,0.88,0.803,0.39,0.2537,128,375,503,
13245,13120,5/7/2012 20:00,5/7/2012,552,3,1,7,5,20,0,4,1,2,0.86,0.7879,0.41,0.2239,78,243,321,
13246,13121,5/7/2012 21:00,5/7/2012,552,3,1,7,5,21,0,4,1,1,0.84,0.7727,0.47,0.194,91,232,323,
13247,13122,5/7/2012 22:00,5/7/2012,552,3,1,7,5,22,0,4,1,1,0.82,0.803,0.59,0.1343,63,162,225,
13248,13123,5/7/2012 23:00,5/7/2012,552,3,1,7,5,23,0,4,1,1,0.8,0.7576,0.55,0.1642,32,99,131,
13249,13124,6/7/2012 0:00,6/7/2012,553,3,1,7,6,0,0,5,1,1,0.78,0.7424,0.62,0.1343,39,63,102,
13250,13125,6/7/2012 1:00,6/7/2012,553,3,1,7,6,1,0,5,1,1,0.78,0.7273,0.55,0.2239,7,22,29,
13251,13126,6/7/2012 2:00,6/7/2012,553,3,1,7,6,2,0,5,1,1,0.76,0.7121,0.62,0.1343,4,13,17,
13252,13127,6/7/2012 3:00,6/7/2012,553,3,1,7,6,3,0,5,1,2,0.74,0.697,0.7,0.194,1,6,7,
13253,13128,6/7/2012 4:00,6/7/2012,553,3,1,7,6,4,0,5,1,1,0.74,0.697,0.66,0.2239,2,4,6,
13254,13129,6/7/2012 5:00,6/7/2012,553,3,1,7,6,5,0,5,1,1,0.74,0.697,0.66,0.194,4,31,35,
13255,13130,6/7/2012 6:00,6/7/2012,553,3,1,7,6,6,0,5,1,1,0.74,0.697,0.66,0.194,4,127,131,
13256,13131,6/7/2012 7:00,6/7/2012,553,3,1,7,6,7,0,5,1,1,0.78,0.697,0.46,0.1343,20,333,353,
13257,13132,6/7/2012 8:00,6/7/2012,553,3,1,7,6,8,0,5,1,1,0.8,0.7121,0.41,0.1642,28,557,585,
13258,13133,6/7/2012 9:00,6/7/2012,553,3,1,7,6,9,0,5,1,1,0.82,0.7273,0.36,0.1343,55,249,304,
13259,13134,6/7/2012 10:00,6/7/2012,553,3,1,7,6,10,0,5,1,1,0.86,0.7424,0.3,0,80,130,210,
13260,13135,6/7/2012 11:00,6/7/2012,553,3,1,7,6,11,0,5,1,1,0.84,0.7273,0.32,0.0896,92,141,233,
13261,13136,6/7/2012 12:00,6/7/2012,553,3,1,7,6,12,0,5,1,1,0.88,0.7576,0.28,0.1045,111,220,331,
13262,13137,6/7/2012 13:00,6/7/2012,553,3,1,7,6,13,0,5,1,1,0.9,0.7879,0.27,0.1045,99,194,293,
13263,13138,6/7/2012 14:00,6/7/2012,553,3,1,7,6,14,0,5,1,1,0.9,0.803,0.31,0.1642,91,184,275,
13264,13139,6/7/2012 15:00,6/7/2012,553,3,1,7,6,15,0,5,1,1,0.92,0.8182,0.29,0.194,79,206,285,
13265,13140,6/7/2012 16:00,6/7/2012,553,3,1,7,6,16,0,5,1,1,0.92,0.8182,0.29,0.1045,69,300,369,
13266,13141,6/7/2012 17:00,6/7/2012,553,3,1,7,6,17,0,5,1,1,0.92,0.8182,0.29,0,90,486,576,
13267,13142,6/7/2012 18:00,6/7/2012,553,3,1,7,6,18,0,5,1,1,0.9,0.803,0.33,0.2537,106,454,560,
13268,13143,6/7/2012 19:00,6/7/2012,553,3,1,7,6,19,0,5,1,1,0.88,0.7879,0.35,0.2239,112,306,418,
13269,13144,6/7/2012 20:00,6/7/2012,553,3,1,7,6,20,0,5,1,1,0.86,0.7727,0.39,0.1045,91,245,336,
13270,13145,6/7/2012 21:00,6/7/2012,553,3,1,7,6,21,0,5,1,1,0.82,0.7727,0.52,0.1343,77,223,300,
13271,13146,6/7/2012 22:00,6/7/2012,553,3,1,7,6,22,0,5,1,1,0.8,0.7576,0.55,0.194,78,210,288,
13272,13147,6/7/2012 23:00,6/7/2012,553,3,1,7,6,23,0,5,1,1,0.8,0.7879,0.63,0.1045,27,137,164,
13273,13148,7/7/2012 0:00,7/7/2012,554,3,1,7,7,0,0,6,0,1,0.78,0.7576,0.66,0.1343,35,115,150,
13274,13149,7/7/2012 1:00,7/7/2012,554,3,1,7,7,1,0,6,0,1,0.76,0.7273,0.7,0.1642,16,55,71,
13275,13150,7/7/2012 2:00,7/7/2012,554,3,1,7,7,2,0,6,0,1,0.76,0.7424,0.72,0.1642,11,47,58,
13276,13151,7/7/2012 3:00,7/7/2012,554,3,1,7,7,3,0,6,0,1,0.74,0.7121,0.74,0.1343,12,19,31,
13277,13152,7/7/2012 4:00,7/7/2012,554,3,1,7,7,4,0,6,0,1,0.74,0.7121,0.74,0.1642,3,13,16,
13278,13153,7/7/2012 5:00,7/7/2012,554,3,1,7,7,5,0,6,0,1,0.74,0.7121,0.74,0.194,2,12,14,
13279,13154,7/7/2012 6:00,7/7/2012,554,3,1,7,7,6,0,6,0,1,0.74,0.7121,0.74,0.1045,4,27,31,
13280,13155,7/7/2012 7:00,7/7/2012,554,3,1,7,7,7,0,6,0,1,0.78,0.7576,0.66,0.1045,8,63,71,
13281,13156,7/7/2012 8:00,7/7/2012,554,3,1,7,7,8,0,6,0,1,0.82,0.8333,0.63,0.194,32,120,152,
13282,13157,7/7/2012 9:00,7/7/2012,554,3,1,7,7,9,0,6,0,1,0.84,0.8333,0.59,0.1642,69,187,256,
13283,13158,7/7/2012 10:00,7/7/2012,554,3,1,7,7,10,0,6,0,1,0.92,0.8636,0.37,0.2239,100,225,325,
13284,13159,7/7/2012 11:00,7/7/2012,554,3,1,7,7,11,0,6,0,1,0.94,0.8788,0.38,0.194,122,245,367,
13285,13160,7/7/2012 12:00,7/7/2012,554,3,1,7,7,12,0,6,0,1,0.96,0.8636,0.31,0.3582,124,218,342,
13286,13161,7/7/2012 13:00,7/7/2012,554,3,1,7,7,13,0,6,0,2,0.96,0.8636,0.31,0.2537,116,244,360,
13287,13162,7/7/2012 14:00,7/7/2012,554,3,1,7,7,14,0,6,0,2,0.96,0.8636,0.3,0.1343,105,203,308,
13288,13163,7/7/2012 15:00,7/7/2012,554,3,1,7,7,15,0,6,0,1,0.96,0.8485,0.26,0,113,193,306,
13289,13164,7/7/2012 16:00,7/7/2012,554,3,1,7,7,16,0,6,0,1,1,0.8636,0.19,0.1642,102,192,294,
13290,13165,7/7/2012 17:00,7/7/2012,554,3,1,7,7,17,0,6,0,1,0.96,0.8485,0.26,0.1343,103,176,279,
13291,13166,7/7/2012 18:00,7/7/2012,554,3,1,7,7,18,0,6,0,1,0.94,0.8333,0.29,0.0896,83,194,277,
13292,13167,7/7/2012 19:00,7/7/2012,554,3,1,7,7,19,0,6,0,1,0.92,0.8333,0.33,0.1343,68,219,287,
13293,13168,7/7/2012 20:00,7/7/2012,554,3,1,7,7,20,0,6,0,1,0.9,0.8182,0.37,0.1642,79,197,276,
13294,13169,7/7/2012 21:00,7/7/2012,554,3,1,7,7,21,0,6,0,1,0.88,0.7879,0.37,0.194,51,150,201,
13295,13170,7/7/2012 22:00,7/7/2012,554,3,1,7,7,22,0,6,0,1,0.84,0.8333,0.59,0.194,56,164,220,
13296,13171,7/7/2012 23:00,7/7/2012,554,3,1,7,7,23,0,6,0,1,0.84,0.8182,0.56,0.1642,34,114,148,
13297,13172,8/7/2012 0:00,8/7/2012,555,3,1,7,8,0,0,0,0,1,0.82,0.7879,0.56,0.1343,22,125,147,
13298,13173,8/7/2012 1:00,8/7/2012,555,3,1,7,8,1,0,0,0,1,0.82,0.7879,0.56,0.1045,25,99,124,
13299,13174,8/7/2012 2:00,8/7/2012,555,3,1,7,8,2,0,0,0,1,0.82,0.7727,0.52,0.1045,11,59,70,
13300,13175,8/7/2012 3:00,8/7/2012,555,3,1,7,8,3,0,0,0,1,0.8,0.7727,0.59,0.1045,1,34,35,
13301,13176,8/7/2012 4:00,8/7/2012,555,3,1,7,8,4,0,0,0,1,0.78,0.7576,0.66,0.1045,2,11,13,
13302,13177,8/7/2012 5:00,8/7/2012,555,3,1,7,8,5,0,0,0,1,0.78,0.7424,0.62,0,1,5,6,
13303,13178,8/7/2012 6:00,8/7/2012,555,3,1,7,8,6,0,0,0,1,0.78,0.7727,0.7,0.1343,5,16,21,
13304,13179,8/7/2012 7:00,8/7/2012,555,3,1,7,8,7,0,0,0,1,0.8,0.803,0.66,0,19,33,52,
13305,13180,8/7/2012 8:00,8/7/2012,555,3,1,7,8,8,0,0,0,1,0.84,0.803,0.53,0.1343,35,95,130,
13306,13181,8/7/2012 9:00,8/7/2012,555,3,1,7,8,9,0,0,0,1,0.86,0.8182,0.5,0.1045,70,172,242,
13307,13182,8/7/2012 10:00,8/7/2012,555,3,1,7,8,10,0,0,0,1,0.9,0.8636,0.45,0,85,234,319,
13308,13183,8/7/2012 11:00,8/7/2012,555,3,1,7,8,11,0,0,0,1,0.92,0.8939,0.42,0.2985,120,269,389,
13309,13184,8/7/2012 12:00,8/7/2012,555,3,1,7,8,12,0,0,0,1,0.92,0.8939,0.42,0.194,105,271,376,
13310,13185,8/7/2012 13:00,8/7/2012,555,3,1,7,8,13,0,0,0,1,0.94,0.8788,0.38,0.2537,118,219,337,
13311,13186,8/7/2012 14:00,8/7/2012,555,3,1,7,8,14,0,0,0,1,0.96,0.9091,0.36,0.1642,77,235,312,
13312,13187,8/7/2012 15:00,8/7/2012,555,3,1,7,8,15,0,0,0,3,0.92,0.8939,0.42,0.2836,80,218,298,
13313,13188,8/7/2012 16:00,8/7/2012,555,3,1,7,8,16,0,0,0,2,0.8,0.803,0.66,0.2239,65,226,291,
13314,13189,8/7/2012 17:00,8/7/2012,555,3,1,7,8,17,0,0,0,1,0.78,0.7424,0.59,0,68,202,270,
13315,13190,8/7/2012 18:00,8/7/2012,555,3,1,7,8,18,0,0,0,1,0.78,0.7424,0.62,0.1045,54,199,253,
13316,13191,8/7/2012 19:00,8/7/2012,555,3,1,7,8,19,0,0,0,1,0.78,0.7424,0.62,0.1642,66,184,250,
13317,13192,8/7/2012 20:00,8/7/2012,555,3,1,7,8,20,0,0,0,1,0.76,0.7273,0.7,0.0896,79,206,285,
13318,13193,8/7/2012 21:00,8/7/2012,555,3,1,7,8,21,0,0,0,1,0.76,0.7273,0.7,0.1343,58,149,207,
13319,13194,8/7/2012 22:00,8/7/2012,555,3,1,7,8,22,0,0,0,3,0.74,0.697,0.7,0.0896,12,110,122,
13320,13195,8/7/2012 23:00,8/7/2012,555,3,1,7,8,23,0,0,0,3,0.68,0.6364,0.83,0.0896,25,98,123,
13321,13196,9/7/2012 0:00,9/7/2012,556,3,1,7,9,0,0,1,1,2,0.68,0.6364,0.89,0.0896,6,33,39,
13322,13197,9/7/2012 1:00,9/7/2012,556,3,1,7,9,1,0,1,1,3,0.7,0.6667,0.89,0.1045,5,13,18,
13323,13198,9/7/2012 2:00,9/7/2012,556,3,1,7,9,2,0,1,1,3,0.7,0.6667,0.89,0.194,1,4,5,
13324,13199,9/7/2012 3:00,9/7/2012,556,3,1,7,9,3,0,1,1,3,0.7,0.6667,0.89,0.194,0,5,5,
13325,13200,9/7/2012 4:00,9/7/2012,556,3,1,7,9,4,0,1,1,3,0.66,0.5909,0.89,0.3881,1,1,2,
13326,13201,9/7/2012 5:00,9/7/2012,556,3,1,7,9,5,0,1,1,2,0.66,0.6061,0.83,0.2239,1,27,28,
13327,13202,9/7/2012 6:00,9/7/2012,556,3,1,7,9,6,0,1,1,3,0.64,0.5758,0.89,0.2537,6,86,92,
13328,13203,9/7/2012 7:00,9/7/2012,556,3,1,7,9,7,0,1,1,3,0.66,0.6061,0.83,0.2239,7,223,230,
13329,13204,9/7/2012 8:00,9/7/2012,556,3,1,7,9,8,0,1,1,2,0.66,0.6061,0.83,0.1642,26,429,455,
13330,13205,9/7/2012 9:00,9/7/2012,556,3,1,7,9,9,0,1,1,2,0.66,0.6061,0.83,0.1642,38,325,363,
13331,13206,9/7/2012 10:00,9/7/2012,556,3,1,7,9,10,0,1,1,2,0.66,0.6061,0.83,0.194,58,117,175,
13332,13207,9/7/2012 11:00,9/7/2012,556,3,1,7,9,11,0,1,1,2,0.72,0.6818,0.62,0.1343,72,144,216,
13333,13208,9/7/2012 12:00,9/7/2012,556,3,1,7,9,12,0,1,1,2,0.74,0.6818,0.58,0.1343,61,205,266,
13334,13209,9/7/2012 13:00,9/7/2012,556,3,1,7,9,13,0,1,1,2,0.76,0.697,0.55,0.2537,67,188,255,
13335,13210,9/7/2012 14:00,9/7/2012,556,3,1,7,9,14,0,1,1,2,0.74,0.6818,0.55,0.2537,58,184,242,
13336,13211,9/7/2012 15:00,9/7/2012,556,3,1,7,9,15,0,1,1,2,0.76,0.6818,0.45,0.2239,66,214,280,
13337,13212,9/7/2012 16:00,9/7/2012,556,3,1,7,9,16,0,1,1,1,0.78,0.697,0.4,0.2836,88,325,413,
13338,13213,9/7/2012 17:00,9/7/2012,556,3,1,7,9,17,0,1,1,1,0.78,0.697,0.4,0.1642,108,741,849,
13339,13214,9/7/2012 18:00,9/7/2012,556,3,1,7,9,18,0,1,1,1,0.76,0.6818,0.48,0.1343,82,790,872,
13340,13215,9/7/2012 19:00,9/7/2012,556,3,1,7,9,19,0,1,1,1,0.74,0.6818,0.55,0.1642,88,543,631,
13341,13216,9/7/2012 20:00,9/7/2012,556,3,1,7,9,20,0,1,1,2,0.74,0.6818,0.55,0.1045,69,378,447,
13342,13217,9/7/2012 21:00,9/7/2012,556,3,1,7,9,21,0,1,1,2,0.74,0.6818,0.55,0.0896,33,298,331,
13343,13218,9/7/2012 22:00,9/7/2012,556,3,1,7,9,22,0,1,1,2,0.72,0.6667,0.58,0.1045,35,189,224,
13344,13219,9/7/2012 23:00,9/7/2012,556,3,1,7,9,23,0,1,1,2,0.7,0.6515,0.65,0.1045,22,109,131,
13345,13220,10/7/2012 0:00,10/7/2012,557,3,1,7,10,0,0,2,1,1,0.7,0.6515,0.7,0.0896,16,53,69,
13346,13221,10/7/2012 1:00,10/7/2012,557,3,1,7,10,1,0,2,1,1,0.7,0.6667,0.74,0.1343,0,15,15,
13347,13222,10/7/2012 2:00,10/7/2012,557,3,1,7,10,2,0,2,1,1,0.7,0.6667,0.74,0.1343,1,15,16,
13348,13223,10/7/2012 3:00,10/7/2012,557,3,1,7,10,3,0,2,1,1,0.68,0.6364,0.79,0,0,3,3,
13349,13224,10/7/2012 4:00,10/7/2012,557,3,1,7,10,4,0,2,1,1,0.68,0.6364,0.79,0.1343,0,4,4,
13350,13225,10/7/2012 5:00,10/7/2012,557,3,1,7,10,5,0,2,1,1,0.66,0.6061,0.83,0.1343,3,39,42,
13351,13226,10/7/2012 6:00,10/7/2012,557,3,1,7,10,6,0,2,1,2,0.68,0.6364,0.79,0.1045,4,183,187,
13352,13227,10/7/2012 7:00,10/7/2012,557,3,1,7,10,7,0,2,1,2,0.7,0.6667,0.74,0.1045,31,489,520,
13353,13228,10/7/2012 8:00,10/7/2012,557,3,1,7,10,8,0,2,1,1,0.72,0.697,0.74,0.1343,34,615,649,
13354,13229,10/7/2012 9:00,10/7/2012,557,3,1,7,10,9,0,2,1,1,0.74,0.697,0.66,0.1343,47,284,331,
13355,13230,10/7/2012 10:00,10/7/2012,557,3,1,7,10,10,0,2,1,1,0.76,0.7121,0.62,0.194,56,134,190,
13356,13231,10/7/2012 11:00,10/7/2012,557,3,1,7,10,11,0,2,1,1,0.8,0.7273,0.46,0.194,92,157,249,
13357,13232,10/7/2012 12:00,10/7/2012,557,3,1,7,10,12,0,2,1,1,0.8,0.7121,0.41,0.1343,69,203,272,
13358,13233,10/7/2012 13:00,10/7/2012,557,3,1,7,10,13,0,2,1,1,0.82,0.7273,0.38,0.194,77,203,280,
13359,13234,10/7/2012 14:00,10/7/2012,557,3,1,7,10,14,0,2,1,1,0.82,0.7273,0.38,0.1642,71,171,242,
13360,13235,10/7/2012 15:00,10/7/2012,557,3,1,7,10,15,0,2,1,1,0.8,0.7121,0.41,0.2239,77,188,265,
13361,13236,10/7/2012 16:00,10/7/2012,557,3,1,7,10,16,0,2,1,1,0.8,0.7273,0.43,0.2239,89,346,435,
13362,13237,10/7/2012 17:00,10/7/2012,557,3,1,7,10,17,0,2,1,1,0.78,0.7121,0.49,0.194,103,769,872,
13363,13238,10/7/2012 18:00,10/7/2012,557,3,1,7,10,18,0,2,1,3,0.7,0.6667,0.74,0.2239,70,749,819,
13364,13239,10/7/2012 19:00,10/7/2012,557,3,1,7,10,19,0,2,1,3,0.7,0.6667,0.74,0.2239,55,359,414,
13365,13240,10/7/2012 20:00,10/7/2012,557,3,1,7,10,20,0,2,1,3,0.64,0.5758,0.83,0.2239,9,75,84,
13366,13241,10/7/2012 21:00,10/7/2012,557,3,1,7,10,21,0,2,1,3,0.64,0.5758,0.89,0.1045,7,83,90,
13367,13242,10/7/2012 22:00,10/7/2012,557,3,1,7,10,22,0,2,1,2,0.64,0.5758,0.83,0.1343,14,125,139,
13368,13243,10/7/2012 23:00,10/7/2012,557,3,1,7,10,23,0,2,1,2,0.64,0.5758,0.89,0.1045,29,74,103,
13369,13244,11/7/2012 0:00,11/7/2012,558,3,1,7,11,0,0,3,1,2,0.66,0.6061,0.83,0.1343,6,38,44,
13370,13245,11/7/2012 1:00,11/7/2012,558,3,1,7,11,1,0,3,1,1,0.64,0.5758,0.89,0,3,11,14,
13371,13246,11/7/2012 2:00,11/7/2012,558,3,1,7,11,2,0,3,1,1,0.64,0.5758,0.89,0,0,5,5,
13372,13247,11/7/2012 3:00,11/7/2012,558,3,1,7,11,3,0,3,1,1,0.64,0.5758,0.89,0.1343,0,5,5,
13373,13248,11/7/2012 4:00,11/7/2012,558,3,1,7,11,4,0,3,1,1,0.64,0.5758,0.89,0.1343,1,6,7,
13374,13249,11/7/2012 5:00,11/7/2012,558,3,1,7,11,5,0,3,1,1,0.64,0.5758,0.89,0,5,36,41,
13375,13250,11/7/2012 6:00,11/7/2012,558,3,1,7,11,6,0,3,1,1,0.64,0.5758,0.89,0.1343,17,168,185,
